type,sim
sContext_dClip,0.9058942111940813
sContext_dClip,0.9112282694555585
sContext_dClip,0.9462204704284796
sContext_dClip,0.9109216240112469
sContext_dClip,0.9025514404925362
sContext_dClip,0.8916991457040064
sContext_dClip,0.8828685324821535
sContext_dClip,0.8703175622641084
sContext_dClip,0.8898407763898264
sContext_dClip,0.9265022120863133
sContext_dClip,0.8763748297927864
sContext_dClip,0.888630957453217
sContext_dClip,0.9015325483462245
sContext_dClip,0.9281061855502561
sContext_dClip,0.9352641082771598
sContext_dClip,0.9527908661494532
sContext_dClip,0.8991448016204417
sContext_dClip,0.90692321426622
sContext_dClip,0.9108246663994314
sContext_dClip,0.8883065238948691
sContext_dClip,0.8912983481035832
sContext_dClip,0.9411077299427975
sContext_dClip,0.8840064619187273
sContext_dClip,0.8870945329712057
sContext_dClip,0.8891860525777573
sContext_dClip,0.8820859244367395
sContext_dClip,0.8579303031088277
sContext_dClip,0.9206426235726974
sContext_dClip,0.9030354089383186
sContext_dClip,0.9178027097556235
sContext_dClip,0.939849432238459
sContext_dClip,0.9240287008164914
sContext_dClip,0.9280187330371361
sContext_dClip,0.9440800252511599
sContext_dClip,0.9162454823962964
sContext_dClip,0.8766462509632438
sContext_dClip,0.9144693202866669
sContext_dClip,0.953533253043436
sContext_dClip,0.9451999166414186
sContext_dClip,0.9115303082421424
sContext_dClip,0.896488619441776
sContext_dClip,0.9169400258951061
sContext_dClip,0.910771189264439
sContext_dClip,0.8902216590984222
sContext_dClip,0.9387814425083253
sContext_dClip,0.9546044112578624
sContext_dClip,0.9197718524891811
sContext_dClip,0.9156837228532773
sContext_dClip,0.9155569545546087
sContext_dClip,0.8895310188904182
sContext_dClip,0.886116575202579
sContext_dClip,0.944296743839413
sContext_dClip,0.9331260004844041
sContext_dClip,0.930309916237134
sContext_dClip,0.9278348238717111
sContext_dClip,0.9530142593507795
sContext_dClip,0.9174604954486579
sContext_dClip,0.9273361534220008
sContext_dClip,0.910265601081558
sContext_dClip,0.8841230992306117
sContext_dClip,0.8850358665707101
sContext_dClip,0.9351229724189891
sContext_dClip,0.9208445318848718
sContext_dClip,0.9260393428100728
sContext_dClip,0.9318795713326767
sContext_dClip,0.960922176448741
sContext_dClip,0.9040242983388433
sContext_dClip,0.905712872612453
sContext_dClip,0.9350213697456149
sContext_dClip,0.8941987868132214
