ClipContext_pair,BAR-80s_LOW_02,BAR-80s_LOW_06,BAR-80s_MED_08,BAR-80s_MED_13,BAR-Ele_LOW_09,BAR-Ele_LOW_14,BAR-Ele_MED_19,BAR-Ele_MED_20,BAR-Jaz_LOW_19,BAR-Jaz_LOW_21,BAR-Jaz_MED_02,BAR-Jaz_MED_07,BAR-Met_LOW_09,BAR-Met_LOW_14,BAR-Met_MED_19,BAR-Met_MED_20,CONCERT-80s_LOW_02,CONCERT-80s_LOW_06,CONCERT-80s_MED_08,CONCERT-80s_MED_13,CONCERT-Ele_LOW_09,CONCERT-Ele_LOW_14,CONCERT-Ele_MED_19,CONCERT-Ele_MED_20,CONCERT-Jaz_LOW_19,CONCERT-Jaz_LOW_21,CONCERT-Jaz_MED_02,CONCERT-Jaz_MED_07,CONCERT-Met_LOW_09,CONCERT-Met_LOW_14,CONCERT-Met_MED_19,CONCERT-Met_MED_20,MOVIE-80s_LOW_02,MOVIE-80s_LOW_06,MOVIE-80s_MED_08,MOVIE-80s_MED_13,MOVIE-Ele_LOW_09,MOVIE-Ele_LOW_14,MOVIE-Ele_MED_19,MOVIE-Ele_MED_20,MOVIE-Jaz_LOW_19,MOVIE-Jaz_LOW_21,MOVIE-Jaz_MED_02,MOVIE-Jaz_MED_07,MOVIE-Met_LOW_09,MOVIE-Met_LOW_14,MOVIE-Met_MED_19,MOVIE-Met_MED_20,VIDEOGAME-80s_LOW_02,VIDEOGAME-80s_LOW_06,VIDEOGAME-80s_MED_08,VIDEOGAME-80s_MED_13,VIDEOGAME-Ele_LOW_09,VIDEOGAME-Ele_LOW_14,VIDEOGAME-Ele_MED_19,VIDEOGAME-Ele_MED_20,VIDEOGAME-Jaz_LOW_19,VIDEOGAME-Jaz_LOW_21,VIDEOGAME-Jaz_MED_02,VIDEOGAME-Jaz_MED_07,VIDEOGAME-Met_LOW_09,VIDEOGAME-Met_LOW_14,VIDEOGAME-Met_MED_19,VIDEOGAME-Met_MED_20
BAR-80s_LOW_02,0.9999997,0.927744,0.92693096,0.93075234,0.89899826,0.92544204,0.9579825,0.96103144,0.9267935,0.9370801,0.9671184,0.9614649,0.93282515,0.92663306,0.9408304,0.9163539,0.9652179,0.9097799,0.9354863,0.94312227,0.9135391,0.89537907,0.9467253,0.93598324,0.93604076,0.92988735,0.9439385,0.9571551,0.92079145,0.922311,0.9153128,0.9293115,0.96344036,0.9159219,0.93818504,0.9482023,0.8893149,0.8893154,0.9449512,0.95480305,0.93475276,0.9237919,0.96096027,0.9482922,0.88384694,0.8686058,0.9075082,0.92922956,0.95786154,0.93448305,0.93630886,0.93718404,0.89367515,0.8698908,0.94428074,0.9334202,0.8835689,0.9161811,0.9551604,0.958585,0.8885518,0.8739219,0.8778117,0.88011134
BAR-80s_LOW_06,0.927744,0.99999994,0.9488855,0.9271419,0.88701415,0.928424,0.91102976,0.91543025,0.9274479,0.96156085,0.94738823,0.94130915,0.92108095,0.8881488,0.9065215,0.9005971,0.93573695,0.95149195,0.9303201,0.9113946,0.91058457,0.8898074,0.9195674,0.87027484,0.9333675,0.9413349,0.9377611,0.9474418,0.8918909,0.9110023,0.89044815,0.9194364,0.91598666,0.9147075,0.9218726,0.91000783,0.84058374,0.855542,0.9041536,0.8927454,0.92076623,0.90736693,0.9420615,0.9282757,0.83862936,0.81743014,0.8834273,0.90390605,0.8826492,0.9133146,0.91680914,0.88909966,0.8476909,0.84014297,0.8826467,0.8697081,0.8751986,0.89633,0.92042446,0.9426583,0.8464455,0.8192568,0.829331,0.84345114
BAR-80s_MED_08,0.92693096,0.9488855,0.99999964,0.93331194,0.91577005,0.9412736,0.9328422,0.9250306,0.9517993,0.9602337,0.94035774,0.9436794,0.9301148,0.9174713,0.92881036,0.9344637,0.93516666,0.95291066,0.9483625,0.9163686,0.9245874,0.8966846,0.9193663,0.88981813,0.9481632,0.9648362,0.9332123,0.93158937,0.9069354,0.92877096,0.92339534,0.94653946,0.9364345,0.93944573,0.95156974,0.9287399,0.88216037,0.89772666,0.9334968,0.92213863,0.9431794,0.9416525,0.94533986,0.9129902,0.8789563,0.8695832,0.9255302,0.9426988,0.9125973,0.94819,0.9434942,0.92210317,0.8874203,0.87053,0.9219749,0.88363355,0.9032124,0.9350294,0.93269145,0.94030344,0.87851846,0.8564636,0.86254716,0.8869536
BAR-80s_MED_13,0.93075234,0.9271419,0.93331194,1.0000002,0.9212026,0.95059055,0.94626606,0.916644,0.9597933,0.9335296,0.93365586,0.9309152,0.9150313,0.9237561,0.91934574,0.9441445,0.9388649,0.9320102,0.95011264,0.94748783,0.93150795,0.92055094,0.92486316,0.90294975,0.9431726,0.9355864,0.9344398,0.9384668,0.9189505,0.92378664,0.9316527,0.933742,0.92322284,0.9385705,0.93540496,0.9532789,0.89301896,0.92078537,0.9349708,0.9107047,0.95149904,0.9341165,0.939674,0.9001302,0.88699466,0.8842016,0.913819,0.92851347,0.914665,0.9473113,0.93601334,0.9463492,0.9033867,0.8983114,0.921437,0.91516536,0.92616177,0.92610765,0.9395,0.93790495,0.89387774,0.88811755,0.8849983,0.9032117
BAR-Ele_LOW_09,0.89899826,0.88701415,0.91577005,0.9212026,0.9999999,0.94854367,0.92748445,0.9030126,0.9445645,0.9103048,0.8986156,0.8930321,0.9235266,0.94136,0.9453409,0.95545435,0.9089447,0.9160458,0.9193461,0.9038123,0.9542608,0.9330997,0.9102714,0.90688926,0.9455985,0.91646904,0.8990324,0.89668125,0.9335273,0.94988924,0.947074,0.9440792,0.89946574,0.90875053,0.9177275,0.90543294,0.94128937,0.93694955,0.9193413,0.90205383,0.94015384,0.9132809,0.8953445,0.8514676,0.92031616,0.9203064,0.95574766,0.9369447,0.89816403,0.9429612,0.9206476,0.9234288,0.9533793,0.91974324,0.92371356,0.89775634,0.92460597,0.91092515,0.902319,0.8916887,0.9224437,0.9180932,0.9197128,0.92973745
BAR-Ele_LOW_14,0.92544204,0.928424,0.9412736,0.95059055,0.94854367,0.9999997,0.93215567,0.9209011,0.96454823,0.94048804,0.9238368,0.919268,0.93833315,0.93773615,0.94567764,0.94682646,0.9279846,0.9424146,0.93812394,0.92886734,0.95389,0.966507,0.92336977,0.904229,0.9548419,0.94208586,0.9276161,0.9256853,0.93760544,0.94540226,0.94181436,0.9468001,0.91476697,0.91920227,0.931836,0.9263135,0.9120944,0.9469531,0.92966837,0.9053643,0.9561091,0.93460554,0.9265174,0.892581,0.90759987,0.9020832,0.93302023,0.93975,0.90904206,0.9479494,0.9459789,0.9413996,0.9308836,0.9368088,0.92328966,0.9070326,0.94179165,0.9326832,0.9321115,0.92471975,0.91609395,0.90436566,0.9084184,0.92742014
BAR-Ele_MED_19,0.9579825,0.91102976,0.9328422,0.94626606,0.92748445,0.93215567,0.99999946,0.9577959,0.94305444,0.92711467,0.9527337,0.9479112,0.9357345,0.9381042,0.94401896,0.94360757,0.9520569,0.9084978,0.9358014,0.9486181,0.931231,0.9006643,0.9466608,0.94443977,0.9420374,0.92528534,0.9287087,0.9377563,0.9219881,0.93338674,0.93181103,0.94243884,0.9510664,0.92182195,0.94159275,0.9511859,0.9190567,0.90450084,0.96154916,0.9553944,0.94615364,0.9258232,0.94516784,0.9193117,0.89933115,0.9008623,0.9369178,0.943747,0.95150805,0.9508513,0.93175805,0.947228,0.924573,0.88699603,0.95858675,0.94284904,0.8920679,0.91866285,0.9382915,0.94777304,0.9059507,0.8930197,0.89410037,0.9006635
BAR-Ele_MED_20,0.96103144,0.91543025,0.9250306,0.916644,0.9030126,0.9209011,0.9577959,0.99999976,0.91858006,0.9264177,0.95246255,0.945444,0.9337204,0.9149624,0.9290899,0.91853386,0.95025873,0.9039573,0.92541367,0.94235665,0.9130296,0.8841863,0.9386348,0.94934803,0.9284886,0.9160903,0.9279523,0.9294496,0.9078287,0.9121878,0.9101403,0.9241924,0.9549335,0.9025157,0.9348273,0.94306886,0.8981634,0.88642466,0.94530034,0.96120304,0.92354673,0.90866786,0.9381877,0.9212439,0.8754361,0.8775038,0.91635656,0.9275049,0.94455594,0.9405566,0.9241591,0.9345704,0.8965459,0.868097,0.9402136,0.9383065,0.8739418,0.8984665,0.9344918,0.93873686,0.8874402,0.86651033,0.8805248,0.8832272
BAR-Jaz_LOW_19,0.9267935,0.9274479,0.9517993,0.9597933,0.9445645,0.96454823,0.94305444,0.91858006,0.9999992,0.9436281,0.93453074,0.93544596,0.9353478,0.9440551,0.9492262,0.95343834,0.92717797,0.9361716,0.94642705,0.92595106,0.9365415,0.9338055,0.9143912,0.89907753,0.9666021,0.9485647,0.9283507,0.9338943,0.92504394,0.93725663,0.94834876,0.9436675,0.9288855,0.9359921,0.94027066,0.9320458,0.91876084,0.94373775,0.937712,0.91756845,0.97098035,0.94367594,0.93823195,0.9006504,0.914355,0.9167195,0.9443547,0.94211006,0.91032726,0.9581041,0.95125496,0.9477904,0.9265199,0.9283861,0.9367582,0.9078258,0.9543897,0.93881327,0.9400566,0.93932474,0.9188203,0.9196788,0.9121096,0.92433035
BAR-Jaz_LOW_21,0.9370801,0.96156085,0.9602337,0.9335296,0.9103048,0.94048804,0.92711467,0.9264177,0.9436281,0.9999997,0.9525167,0.9471201,0.9224719,0.91054386,0.9203769,0.92414856,0.936595,0.94214857,0.9327817,0.9152314,0.910725,0.90247065,0.91041195,0.8982654,0.9504447,0.9579875,0.9431448,0.9445913,0.8967685,0.91820097,0.9071626,0.92570245,0.92807126,0.92522043,0.9304239,0.9214257,0.8682811,0.8904295,0.91707623,0.91402966,0.9365128,0.9410108,0.94502145,0.9333983,0.8761153,0.8562809,0.9069184,0.9234544,0.90423185,0.93688345,0.93723506,0.9118403,0.87552595,0.8786632,0.90802175,0.8922902,0.9142194,0.93900186,0.9411295,0.9467083,0.87287533,0.8574323,0.8594572,0.87478346
BAR-Jaz_MED_02,0.9671184,0.94738823,0.94035774,0.93365586,0.8986156,0.9238368,0.9527337,0.95246255,0.93453074,0.9525167,1.0000002,0.9733908,0.93339103,0.91972274,0.93511915,0.92008585,0.95578116,0.9211549,0.9384314,0.93949157,0.9148083,0.8864868,0.9370666,0.91879267,0.9460334,0.94616234,0.95912474,0.97531,0.9061869,0.91813916,0.9097371,0.927251,0.9534774,0.91326517,0.939192,0.9355688,0.8797319,0.8790303,0.9348276,0.9458618,0.93502647,0.93208283,0.9665445,0.960777,0.8730513,0.8561497,0.90546036,0.92256176,0.9381624,0.94060534,0.9330143,0.9272769,0.8866919,0.8651749,0.92832553,0.9259088,0.89054626,0.9214463,0.96059716,0.9791134,0.87602633,0.8644113,0.87202287,0.8761227
BAR-Jaz_MED_07,0.9614649,0.94130915,0.9436794,0.9309152,0.8930321,0.919268,0.9479112,0.945444,0.93544596,0.9471201,0.9733908,0.99999994,0.92198145,0.919522,0.93189245,0.9161044,0.9609549,0.9151013,0.93516695,0.930444,0.9095111,0.8859231,0.9250866,0.9086141,0.9426341,0.9376412,0.94517165,0.97199106,0.8999276,0.9121279,0.901505,0.9217981,0.94796205,0.91243875,0.9379931,0.9329855,0.8779465,0.8785777,0.9265291,0.9359594,0.93898314,0.9286177,0.9662129,0.96395,0.8766789,0.86023164,0.90061355,0.9215956,0.9414539,0.94166625,0.9245923,0.9223117,0.87325925,0.86633456,0.91831815,0.919115,0.8881364,0.9169351,0.963073,0.97342485,0.8708682,0.8590273,0.8692629,0.8723778
BAR-Met_LOW_09,0.93282515,0.92108095,0.9301148,0.9150313,0.9235266,0.93833315,0.9357345,0.9337204,0.9353478,0.9224719,0.93339103,0.92198145,0.9999998,0.9524256,0.96250635,0.9393595,0.9293703,0.9179137,0.93305725,0.9376556,0.9413669,0.91256326,0.94102615,0.90721554,0.9554222,0.930904,0.92782205,0.92365843,0.9539876,0.95061964,0.95635766,0.9596016,0.9350509,0.9115579,0.92736846,0.9214028,0.9182816,0.90581334,0.940063,0.91589314,0.9430298,0.90795416,0.93236554,0.892977,0.9221351,0.9056795,0.94901055,0.9486369,0.91795754,0.93070257,0.9282074,0.9210317,0.9186785,0.89751005,0.94405437,0.8987938,0.8968891,0.8930136,0.92421114,0.92009366,0.94110507,0.9069619,0.91379404,0.9162165
BAR-Met_LOW_14,0.92663306,0.8881488,0.9174713,0.9237561,0.94136,0.93773615,0.9381042,0.9149624,0.9440551,0.91054386,0.91972274,0.919522,0.9524256,1.0,0.95910096,0.96019286,0.92833304,0.9040325,0.9304978,0.9321324,0.94667935,0.92072326,0.9095882,0.9081586,0.95575243,0.9269455,0.90700036,0.91695577,0.9451767,0.9546934,0.9632876,0.9585049,0.929387,0.92635745,0.9242329,0.91917855,0.94628936,0.94365275,0.94021606,0.9200781,0.9497122,0.92366785,0.92731166,0.87854207,0.95413333,0.94938964,0.9646362,0.9617589,0.93332386,0.9412002,0.92662776,0.93097055,0.949713,0.9301734,0.944746,0.9043934,0.9203259,0.91419405,0.926456,0.9146991,0.95883924,0.95176697,0.9494694,0.94182885
BAR-Met_MED_19,0.9408304,0.9065215,0.92881036,0.91934574,0.9453409,0.94567764,0.94401896,0.9290899,0.9492262,0.9203769,0.93511915,0.93189245,0.96250635,0.95910096,1.0000001,0.9440106,0.9246056,0.91160476,0.93170035,0.9238336,0.93377525,0.918343,0.9303644,0.90631,0.95772696,0.92781967,0.9179624,0.92798626,0.9510321,0.9458816,0.949847,0.9550874,0.9331348,0.9161908,0.9361645,0.91465026,0.932816,0.9245267,0.93920773,0.92001647,0.9472204,0.92335105,0.9339024,0.90277,0.9293026,0.91947997,0.95022225,0.94584,0.925242,0.94620216,0.93664587,0.9296993,0.93214995,0.9146695,0.9402405,0.90036964,0.91150117,0.9131471,0.9337965,0.9290892,0.9410746,0.9133791,0.9292468,0.9340634
BAR-Met_MED_20,0.9163539,0.9005971,0.9344637,0.9441445,0.95545435,0.94682646,0.94360757,0.91853386,0.95343834,0.92414856,0.92008585,0.9161044,0.9393595,0.96019286,0.9440106,0.9999995,0.93368477,0.91541994,0.94006115,0.9329474,0.9521151,0.9232783,0.91423035,0.9124374,0.9607946,0.93774337,0.9207024,0.91581595,0.9434283,0.9584108,0.9707038,0.96209884,0.91959363,0.9402223,0.93087757,0.92723274,0.93646675,0.947818,0.9414692,0.9223607,0.9477758,0.93331283,0.9186505,0.8700692,0.93659484,0.93718314,0.9619354,0.96585613,0.91880953,0.9517833,0.9327834,0.9428174,0.94863904,0.9282268,0.94365585,0.91466576,0.92904377,0.9328019,0.9265762,0.91228336,0.94195044,0.9342307,0.9315444,0.9467101
CONCERT-80s_LOW_02,0.9652179,0.93573695,0.93516666,0.9388649,0.9089447,0.9279846,0.9520569,0.95025873,0.92717797,0.936595,0.95578116,0.9609549,0.9293703,0.92833304,0.9246056,0.93368477,0.99999994,0.93129057,0.93914783,0.94802856,0.93788475,0.90716916,0.93951,0.9254656,0.94046766,0.9378883,0.9439385,0.95688105,0.92496127,0.9367734,0.92532265,0.9444453,0.954174,0.92551893,0.93197244,0.9526298,0.89351773,0.8946562,0.93875164,0.93567216,0.9380515,0.9211297,0.95307755,0.9294189,0.88767856,0.8809597,0.91854936,0.9355672,0.9442167,0.93816304,0.9267657,0.93377143,0.8899045,0.87384987,0.9313502,0.92422026,0.8852716,0.90433794,0.9521654,0.9487591,0.89056015,0.873721,0.88163483,0.8832917
CONCERT-80s_LOW_06,0.9097799,0.95149195,0.95291066,0.9320102,0.9160458,0.9424146,0.9084978,0.9039573,0.9361716,0.94214857,0.9211549,0.9151013,0.9179137,0.9040325,0.91160476,0.91541994,0.93129057,1.0000005,0.94137686,0.9105631,0.9385496,0.90911907,0.91937673,0.8664117,0.93822277,0.9469948,0.9394492,0.9273033,0.9101481,0.9224059,0.9133516,0.9316564,0.91595703,0.9397912,0.93034476,0.9283109,0.8698919,0.8856581,0.9205525,0.88664204,0.93768007,0.9102135,0.9286772,0.88938713,0.8692395,0.8509927,0.9064465,0.9177878,0.89337623,0.9329443,0.9387434,0.90057486,0.8753371,0.8492926,0.9074266,0.85934687,0.90173596,0.9004061,0.9240519,0.9184944,0.87605846,0.84690183,0.85216504,0.87636614
CONCERT-80s_MED_08,0.9354863,0.9303201,0.9483625,0.95011264,0.9193461,0.93812394,0.9358014,0.92541367,0.94642705,0.9327817,0.9384314,0.93516695,0.93305725,0.9304978,0.93170035,0.94006115,0.93914783,0.94137686,1.0000004,0.9445711,0.9398841,0.9161634,0.9278695,0.9009753,0.9425056,0.95337397,0.9337359,0.94248724,0.926715,0.93771636,0.93160015,0.9413231,0.93195224,0.95092756,0.9563751,0.9516933,0.8927894,0.9123356,0.93350196,0.92263675,0.9542851,0.94938564,0.9473913,0.90050715,0.8892313,0.87143135,0.92304164,0.934249,0.9255231,0.9584831,0.9471076,0.93718845,0.90346473,0.88544357,0.92424315,0.907975,0.9180242,0.9408983,0.94020647,0.9368454,0.8934837,0.88360804,0.8811444,0.9061478
CONCERT-80s_MED_13,0.94312227,0.9113946,0.9163686,0.94748783,0.9038123,0.92886734,0.9486181,0.94235665,0.92595106,0.9152314,0.93949157,0.930444,0.9376556,0.9321324,0.9238336,0.9329474,0.94802856,0.9105631,0.9445711,1.0000001,0.93755835,0.9063998,0.94260657,0.9335658,0.93869907,0.9307337,0.9409228,0.93894327,0.9241941,0.9348239,0.9334525,0.9431478,0.9461293,0.93338364,0.95169276,0.9567672,0.90824807,0.9063764,0.9406359,0.93501043,0.9414913,0.9248656,0.9491392,0.90834564,0.8917858,0.8875537,0.9196387,0.9354595,0.9410375,0.9372891,0.92854434,0.94630384,0.91682684,0.89145434,0.942062,0.92629373,0.89446366,0.91012824,0.93167806,0.9356639,0.9077273,0.8946883,0.90473276,0.90322673
CONCERT-Ele_LOW_09,0.9135391,0.91058457,0.9245874,0.93150795,0.9542608,0.95389,0.931231,0.9130296,0.9365415,0.910725,0.9148083,0.9095111,0.9413669,0.94667935,0.93377525,0.9521151,0.93788475,0.9385496,0.9398841,0.93755835,0.9999995,0.94335127,0.93180746,0.910307,0.94871145,0.9296969,0.9227969,0.9212479,0.95159626,0.965685,0.9510158,0.96153283,0.913848,0.92362773,0.9267668,0.92538935,0.929959,0.92339474,0.9262587,0.90472406,0.9421741,0.9053379,0.91497236,0.8668066,0.92027295,0.90906113,0.9504583,0.9487475,0.91558146,0.94104576,0.92705363,0.9290189,0.9445589,0.9039226,0.93342346,0.90128124,0.90781474,0.8988443,0.91615254,0.90631014,0.9334472,0.9121278,0.9171675,0.9264163
CONCERT-Ele_LOW_14,0.89537907,0.8898074,0.8966846,0.92055094,0.9330997,0.966507,0.9006643,0.8841863,0.9338055,0.90247065,0.8864868,0.8859231,0.91256326,0.92072326,0.918343,0.9232783,0.90716916,0.90911907,0.9161634,0.9063998,0.94335127,0.99999964,0.9017226,0.8804769,0.922201,0.9067458,0.8940656,0.90121675,0.9203182,0.9356395,0.91846466,0.923097,0.8780895,0.8886351,0.90122265,0.90490466,0.89914453,0.94148356,0.88952124,0.87050146,0.93656576,0.90294546,0.8962099,0.85978955,0.8934956,0.88514507,0.9082592,0.9063448,0.88831425,0.92126006,0.9141492,0.9213199,0.92288774,0.9380394,0.89376485,0.89762866,0.9265991,0.90167654,0.90910333,0.88236845,0.9052769,0.89824593,0.89916635,0.91344386
CONCERT-Ele_MED_19,0.9467253,0.9195674,0.9193663,0.92486316,0.9102714,0.92336977,0.9466608,0.9386348,0.9143912,0.91041195,0.9370666,0.9250866,0.94102615,0.9095882,0.9303644,0.91423035,0.93951,0.91937673,0.9278695,0.94260657,0.93180746,0.9017226,1.0000002,0.9233554,0.9244507,0.9184191,0.93716586,0.9283357,0.92161226,0.93277496,0.91822773,0.9358089,0.9385951,0.90424645,0.94133544,0.935994,0.9016395,0.87730235,0.9379598,0.92446136,0.9266093,0.8983639,0.9386907,0.9136034,0.87377644,0.86226255,0.90820193,0.91900027,0.93746746,0.92574483,0.92186743,0.9287744,0.90533054,0.8603569,0.9449857,0.91552305,0.876825,0.8828715,0.92389137,0.92935014,0.89424694,0.86684227,0.8745276,0.87892056
CONCERT-Ele_MED_20,0.93598324,0.87027484,0.88981813,0.90294975,0.90688926,0.904229,0.94443977,0.94934803,0.89907753,0.8982654,0.91879267,0.9086141,0.90721554,0.9081586,0.90631,0.9124374,0.9254656,0.8664117,0.9009753,0.9335658,0.910307,0.8804769,0.9233554,1.0,0.9106253,0.894081,0.8968234,0.90024674,0.8889822,0.9102002,0.9044381,0.91834664,0.9233843,0.8875155,0.91485816,0.92654306,0.8985954,0.8839367,0.9233617,0.9562917,0.90647036,0.89384955,0.9003051,0.8800537,0.8626603,0.87329024,0.91568696,0.9179225,0.9215538,0.92024606,0.9018115,0.94067967,0.9143778,0.8677889,0.93415517,0.9456564,0.8660076,0.891939,0.89909726,0.90706396,0.8802485,0.87266564,0.87143034,0.88205034
CONCERT-Jaz_LOW_19,0.93604076,0.9333675,0.9481632,0.9431726,0.9455985,0.9548419,0.9420374,0.9284886,0.9666021,0.9504447,0.9460334,0.9426341,0.9554222,0.95575243,0.95772696,0.9607946,0.94046766,0.93822277,0.9425056,0.93869907,0.94871145,0.922201,0.9244507,0.9106253,0.99999976,0.95775074,0.9440103,0.9457326,0.94218266,0.9526695,0.9598277,0.9562387,0.9432356,0.9410138,0.9470596,0.9293734,0.93176126,0.93519026,0.94725543,0.92429733,0.9684105,0.94499063,0.94743174,0.9061313,0.9312326,0.92514014,0.9581245,0.95808476,0.9280194,0.955119,0.94930774,0.94029886,0.9326844,0.9255824,0.94515204,0.90767527,0.9363378,0.9335401,0.94745666,0.9389757,0.93312997,0.92382926,0.92819816,0.93203175
CONCERT-Jaz_LOW_21,0.92988735,0.9413349,0.9648362,0.9355864,0.91646904,0.94208586,0.92528534,0.9160903,0.9485647,0.9579875,0.94616234,0.9376412,0.930904,0.9269455,0.92781967,0.93774337,0.9378883,0.9469948,0.95337397,0.9307337,0.9296969,0.9067458,0.9184191,0.894081,0.95775074,1.0000001,0.944803,0.9408799,0.9158906,0.9331665,0.93393224,0.94706815,0.9287821,0.9393665,0.9507635,0.9319646,0.8890172,0.908439,0.9278603,0.9181387,0.94844675,0.96063495,0.9440393,0.9140752,0.89612514,0.8749853,0.92255497,0.940212,0.91472125,0.9463496,0.9449862,0.92665803,0.89414227,0.88273287,0.92412233,0.8947462,0.918872,0.947824,0.9399437,0.94003236,0.892027,0.8764205,0.884863,0.9012583
CONCERT-Jaz_MED_02,0.9439385,0.9377611,0.9332123,0.9344398,0.8990324,0.9276161,0.9287087,0.9279523,0.9283507,0.9431448,0.95912474,0.94517165,0.92782205,0.90700036,0.9179624,0.9207024,0.9439385,0.9394492,0.9337359,0.9409228,0.9227969,0.8940656,0.93716586,0.8968234,0.9440103,0.944803,0.9999994,0.9617462,0.91485417,0.92143714,0.91571534,0.93019325,0.93433344,0.9216162,0.9388668,0.93981016,0.8729498,0.8807594,0.9207395,0.9102936,0.9313987,0.91916287,0.95032424,0.93915665,0.8726057,0.8482637,0.89836913,0.91861,0.9190524,0.9289926,0.933386,0.91867554,0.87833655,0.861992,0.9178262,0.89718866,0.9004479,0.91453624,0.9510981,0.95308924,0.8816438,0.86076826,0.87039816,0.88162786
CONCERT-Jaz_MED_07,0.9571551,0.9474418,0.93158937,0.9384668,0.89668125,0.9256853,0.9377563,0.9294496,0.9338943,0.9445913,0.97531,0.97199106,0.92365843,0.91695577,0.92798626,0.91581595,0.95688105,0.9273033,0.94248724,0.93894327,0.9212479,0.90121675,0.9283357,0.90024674,0.9457326,0.9408799,0.9617462,1.0000004,0.9091404,0.91973835,0.9049343,0.9205982,0.9433872,0.92256624,0.9364422,0.9366565,0.8754488,0.8787988,0.9123087,0.9186749,0.9415917,0.9253684,0.9684541,0.9637846,0.87211955,0.8519396,0.8907213,0.91533005,0.92744267,0.9347155,0.9250622,0.91984314,0.8794973,0.8685217,0.9081936,0.9072038,0.89981055,0.9121295,0.9641452,0.97423935,0.8729295,0.863534,0.86735606,0.87056124
CONCERT-Met_LOW_09,0.92079145,0.8918909,0.9069354,0.9189505,0.9335273,0.93760544,0.9219881,0.9078287,0.92504394,0.8967685,0.9061869,0.8999276,0.9539876,0.9451767,0.9510321,0.9434283,0.92496127,0.9101481,0.926715,0.9241941,0.95159626,0.9203182,0.92161226,0.8889822,0.94218266,0.9158906,0.91485417,0.9091404,1.0,0.95195335,0.95621884,0.9553139,0.9039891,0.9070468,0.9099655,0.9135464,0.9086186,0.9095282,0.9222165,0.8876181,0.92798793,0.9019142,0.90977347,0.8652047,0.91879076,0.90047413,0.9390665,0.9366937,0.9108255,0.9240267,0.91285646,0.9131712,0.9082388,0.8931874,0.92294884,0.880015,0.8895898,0.88883203,0.91513956,0.895575,0.94208825,0.90345734,0.9095049,0.9191526
CONCERT-Met_LOW_14,0.922311,0.9110023,0.92877096,0.92378664,0.94988924,0.94540226,0.93338674,0.9121878,0.93725663,0.91820097,0.91813916,0.9121279,0.95061964,0.9546934,0.9458816,0.9584108,0.9367734,0.9224059,0.93771636,0.9348239,0.965685,0.9356395,0.93277496,0.9102002,0.9526695,0.9331665,0.92143714,0.91973835,0.95195335,0.9999999,0.9600186,0.97353387,0.91946346,0.9297314,0.9340011,0.91582036,0.9346087,0.9258652,0.92278373,0.909566,0.9459598,0.9193529,0.9264673,0.8719267,0.92108977,0.9126514,0.960999,0.9530758,0.92296153,0.9387233,0.9326653,0.9335916,0.9406009,0.9155178,0.93563473,0.9015503,0.9158594,0.9095391,0.9231514,0.906681,0.93405116,0.91509664,0.9241726,0.9258878
CONCERT-Met_MED_19,0.9153128,0.89044815,0.92339534,0.9316527,0.947074,0.94181436,0.93181103,0.9101403,0.94834876,0.9071626,0.9097371,0.901505,0.95635766,0.9632876,0.949847,0.9707038,0.92532265,0.9133516,0.93160015,0.9334525,0.9510158,0.91846466,0.91822773,0.9044381,0.9598277,0.93393224,0.91571534,0.9049343,0.95621884,0.9600186,0.9999999,0.9686434,0.9207642,0.9300704,0.93052715,0.9210121,0.9386079,0.93928975,0.9413733,0.90910655,0.9464121,0.92495424,0.9142853,0.8578557,0.9469116,0.9354564,0.96597975,0.9612414,0.9138665,0.943248,0.92999357,0.93689084,0.9392967,0.9269477,0.9440969,0.8993347,0.92407906,0.91526306,0.9160375,0.9000572,0.95447785,0.9428402,0.94186205,0.9471034
CONCERT-Met_MED_20,0.9293115,0.9194364,0.94653946,0.933742,0.9440792,0.9468001,0.94243884,0.9241924,0.9436675,0.92570245,0.927251,0.9217981,0.9596016,0.9585049,0.9550874,0.96209884,0.9444453,0.9316564,0.9413231,0.9431478,0.96153283,0.923097,0.9358089,0.91834664,0.9562387,0.94706815,0.93019325,0.9205982,0.9553139,0.97353387,0.9686434,0.99999964,0.93065727,0.9290263,0.94041675,0.92434883,0.9223695,0.92085534,0.9424893,0.9210433,0.94240236,0.9261403,0.9279506,0.88052475,0.92374146,0.90821034,0.9667607,0.9656268,0.9242553,0.94162697,0.9360098,0.9383113,0.93112326,0.90293604,0.94224256,0.89622796,0.9076353,0.9206658,0.9229713,0.9157733,0.9361657,0.9027732,0.91665643,0.9269888
