ClipContext_pair,BAR-80s_LOW_02,BAR-80s_LOW_06,BAR-80s_MED_08,BAR-80s_MED_13,BAR-Ele_LOW_09,BAR-Ele_LOW_14,BAR-Ele_MED_19,BAR-Ele_MED_20,BAR-Jaz_LOW_19,BAR-Jaz_LOW_21,BAR-Jaz_MED_02,BAR-Jaz_MED_07,BAR-Met_LOW_09,BAR-Met_LOW_14,BAR-Met_MED_19,BAR-Met_MED_20,CONCERT-80s_LOW_02,CONCERT-80s_LOW_06,CONCERT-80s_MED_08,CONCERT-80s_MED_13,CONCERT-Ele_LOW_09,CONCERT-Ele_LOW_14,CONCERT-Ele_MED_19,CONCERT-Ele_MED_20,CONCERT-Jaz_LOW_19,CONCERT-Jaz_LOW_21,CONCERT-Jaz_MED_02,CONCERT-Jaz_MED_07,CONCERT-Met_LOW_09,CONCERT-Met_LOW_14,CONCERT-Met_MED_19,CONCERT-Met_MED_20,MOVIE-80s_LOW_02,MOVIE-80s_LOW_06,MOVIE-80s_MED_08,MOVIE-80s_MED_13,MOVIE-Ele_LOW_09,MOVIE-Ele_LOW_14,MOVIE-Ele_MED_19,MOVIE-Ele_MED_20,MOVIE-Jaz_LOW_19,MOVIE-Jaz_LOW_21,MOVIE-Jaz_MED_02,MOVIE-Jaz_MED_07,MOVIE-Met_LOW_09,MOVIE-Met_LOW_14,MOVIE-Met_MED_19,MOVIE-Met_MED_20,VIDEOGAME-80s_LOW_02,VIDEOGAME-80s_LOW_06,VIDEOGAME-80s_MED_08,VIDEOGAME-80s_MED_13,VIDEOGAME-Ele_LOW_09,VIDEOGAME-Ele_LOW_14,VIDEOGAME-Ele_MED_19,VIDEOGAME-Ele_MED_20,VIDEOGAME-Jaz_LOW_19,VIDEOGAME-Jaz_LOW_21,VIDEOGAME-Jaz_MED_02,VIDEOGAME-Jaz_MED_07,VIDEOGAME-Met_LOW_09,VIDEOGAME-Met_LOW_14,VIDEOGAME-Met_MED_19,VIDEOGAME-Met_MED_20
CONCERT-Ele_LOW_09,0.9210603,0.91180766,0.93535036,0.9421593,0.9594599,0.96041584,0.9376421,0.91777045,0.9448307,0.9237907,0.9284304,0.9135521,0.94769967,0.9561495,0.942031,0.95569927,0.9384465,0.9403458,0.9470421,0.94373655,1.0000006,0.9537434,0.9336242,0.919132,0.9559188,0.9361324,0.92449903,0.93036854,0.95283717,0.958054,0.94639945,0.9366197,0.9207809,0.9317675,0.9355788,0.9321475,0.9382839,0.9349816,0.9363145,0.9169872,0.9495548,0.9176166,0.9279378,0.8794592,0.9349532,0.91992027,0.95823413,0.9508111,0.9270744,0.95109445,0.93778676,0.94067866,0.9505434,0.9160043,0.94398594,0.91573864,0.9238923,0.91691065,0.9306298,0.9168757,0.94412327,0.9230463,0.9208013,0.9338882
CONCERT-Ele_LOW_14,0.9032376,0.8926322,0.91766655,0.9371406,0.9467755,0.9746841,0.91461974,0.8908571,0.94942766,0.91850823,0.90466714,0.8995844,0.93013996,0.9423509,0.93595743,0.9416086,0.9208587,0.9154715,0.926454,0.9179013,0.9537434,1.0,0.9109147,0.8926055,0.94149804,0.9247233,0.9020529,0.91557825,0.93094134,0.9428669,0.9319909,0.92653376,0.892272,0.9042367,0.9170053,0.9139912,0.91836655,0.9543885,0.90855753,0.8890353,0.95104283,0.91904473,0.91332847,0.8717496,0.91453743,0.9089488,0.9305112,0.9277855,0.90564936,0.93826544,0.9282862,0.93704087,0.9388915,0.9528849,0.9160507,0.9120114,0.9452241,0.9228697,0.9245793,0.9017934,0.929004,0.92041904,0.9262982,0.93754077
CONCERT-Ele_MED_19,0.94591975,0.9303498,0.9301709,0.9331831,0.9100969,0.9265175,0.9438204,0.93325734,0.92738867,0.92585534,0.94570404,0.9375636,0.9448001,0.91756225,0.93380046,0.92083883,0.9501032,0.9348567,0.9281507,0.949876,0.9336242,0.9109147,0.9999998,0.9188218,0.9330804,0.9290107,0.94772387,0.94463176,0.9278444,0.9374422,0.9236565,0.92866397,0.939779,0.9074995,0.94003546,0.93880105,0.8973724,0.88247836,0.9373289,0.91836864,0.93650424,0.9056309,0.94311434,0.9226098,0.88265437,0.8697304,0.9156995,0.9303702,0.9370127,0.92838067,0.9292949,0.9295452,0.8955709,0.86717296,0.9439866,0.91169536,0.8913032,0.8945442,0.9317784,0.9403518,0.9026637,0.8682831,0.88886744,0.8919551
CONCERT-Ele_MED_20,0.94174623,0.87447995,0.8954926,0.91166097,0.91583014,0.9101719,0.95019937,0.95305806,0.9065149,0.9092055,0.92674786,0.9073662,0.9086354,0.91019565,0.9145561,0.91034687,0.9189308,0.87422454,0.91306275,0.9352896,0.919132,0.8926055,0.9188218,0.9999998,0.9173361,0.90030706,0.894233,0.90213346,0.88994396,0.89952374,0.89417905,0.88327324,0.93033487,0.8973006,0.9249132,0.93207383,0.9079966,0.8969289,0.92776376,0.96102685,0.9115302,0.9041766,0.91083634,0.88735944,0.8830281,0.8860573,0.9196254,0.9142603,0.9299243,0.92213166,0.9072738,0.9449894,0.9207218,0.8790685,0.9418965,0.9546363,0.87944466,0.90693486,0.91019636,0.9108921,0.88623095,0.88263154,0.86318165,0.88839644
CONCERT-Jaz_LOW_19,0.9392547,0.9336091,0.95610875,0.9542323,0.9539342,0.9631719,0.94657665,0.9279733,0.9727095,0.9588302,0.9539414,0.94463897,0.9625716,0.96425235,0.9651211,0.9662709,0.94969237,0.94617456,0.94876283,0.9481149,0.9559188,0.94149804,0.9330804,0.9173361,1.0000004,0.96227056,0.94876647,0.9533299,0.9513282,0.9559058,0.96099377,0.9471345,0.94463384,0.9449207,0.951869,0.936544,0.93551284,0.9455765,0.9500876,0.92852926,0.97397614,0.9518102,0.952135,0.91135603,0.94224983,0.9325192,0.9656727,0.9643866,0.9358296,0.9610132,0.95520115,0.94905984,0.9370358,0.935807,0.9510794,0.91891116,0.94932795,0.9464523,0.9560852,0.9446202,0.9444176,0.9299778,0.9358007,0.9444265
CONCERT-Jaz_LOW_21,0.93221885,0.93783885,0.9651178,0.9452845,0.9244959,0.94773424,0.9303642,0.9149913,0.95753413,0.9642749,0.95161515,0.9474021,0.9357288,0.9377346,0.9366144,0.946653,0.95052606,0.9505842,0.95585716,0.940951,0.9361324,0.9247233,0.9290107,0.90030706,0.96227056,1.0000006,0.9495491,0.9508987,0.92455167,0.9414379,0.93928945,0.93836266,0.9297078,0.9398078,0.95318455,0.93546087,0.8974856,0.9214156,0.9308608,0.9196818,0.9574022,0.9639169,0.9468484,0.9181539,0.9098909,0.8882966,0.93225944,0.95176953,0.92317903,0.9512235,0.949288,0.93542093,0.9024092,0.8977096,0.9324715,0.907789,0.9326369,0.9558588,0.94846386,0.9468695,0.90537333,0.88915414,0.904341,0.9212883
CONCERT-Jaz_MED_02,0.9401123,0.9426765,0.93976396,0.9342683,0.8990861,0.9269055,0.9260384,0.9208535,0.9389252,0.947881,0.9606989,0.9507972,0.93605906,0.9160183,0.926561,0.930349,0.95189023,0.95047665,0.9331032,0.94731283,0.92449903,0.9020529,0.94772387,0.894233,0.94876647,0.9495491,1.0,0.9695049,0.92748886,0.9367426,0.92899126,0.9331513,0.93241394,0.92144316,0.9355912,0.9375655,0.8716366,0.884217,0.9189084,0.90240985,0.9403128,0.92070925,0.94631433,0.9391064,0.8810954,0.8567381,0.91086596,0.9346922,0.9200531,0.9296485,0.93838125,0.9197858,0.8747211,0.86516136,0.919963,0.8927102,0.90577054,0.9156729,0.95219105,0.95681816,0.89323854,0.86121094,0.8852943,0.8948199
CONCERT-Jaz_MED_07,0.9560078,0.9561135,0.94469154,0.9474925,0.90709776,0.9337928,0.94172406,0.92830896,0.9473296,0.95607924,0.9767203,0.97628886,0.9326357,0.92721444,0.93474096,0.92907476,0.9667448,0.94489,0.94368595,0.94758606,0.93036854,0.91557825,0.94463176,0.90213346,0.9533299,0.9508987,0.9695049,0.99999994,0.9220171,0.93233544,0.9185537,0.9209564,0.9463325,0.92892367,0.9408209,0.9428632,0.8845896,0.8911302,0.9214566,0.91695756,0.9510132,0.93199134,0.9685659,0.96496654,0.88711864,0.86847657,0.90748847,0.9321223,0.9325479,0.93947005,0.93528533,0.9279752,0.8838999,0.87901163,0.9198644,0.9098377,0.91348016,0.9219254,0.96818435,0.97843426,0.89018035,0.8721411,0.88588977,0.8919177
CONCERT-Met_LOW_09,0.9177681,0.8986349,0.9212695,0.9254223,0.9365337,0.9414095,0.92008996,0.9027149,0.9351535,0.91023284,0.91673315,0.9029858,0.96299416,0.950803,0.9549928,0.95566165,0.93075275,0.92408806,0.9304325,0.93100244,0.95283717,0.93094134,0.9278444,0.88994396,0.9513282,0.92455167,0.92748886,0.9220171,1.0000001,0.95910215,0.9647503,0.95407206,0.90569186,0.9152044,0.91459143,0.9190854,0.90815055,0.9153071,0.92463195,0.88808125,0.9378662,0.91017514,0.9155786,0.8755005,0.92545843,0.9049154,0.9488334,0.9503448,0.9143027,0.92937213,0.92278147,0.919502,0.90799963,0.8988396,0.9246292,0.88450646,0.905586,0.9006343,0.9248247,0.9059161,0.9498061,0.904137,0.9196799,0.9303571
CONCERT-Met_LOW_14,0.91347855,0.91340655,0.9357305,0.9293678,0.9416066,0.9446002,0.92487806,0.8992252,0.94699425,0.92927223,0.92387754,0.91761714,0.95542234,0.95436037,0.9472374,0.9651214,0.94735163,0.9349991,0.93445754,0.93691045,0.958054,0.9428669,0.9374422,0.89952374,0.9559058,0.9414379,0.9367426,0.93233544,0.95910215,0.99999976,0.9686479,0.97598517,0.9125961,0.9234073,0.92785096,0.9144517,0.9164733,0.9220013,0.9163802,0.89759034,0.9499099,0.9186022,0.9236493,0.8782754,0.9204797,0.9058148,0.9604813,0.9631681,0.9169301,0.9398327,0.9332482,0.931088,0.92121655,0.91178024,0.92956793,0.8959123,0.9254643,0.9151673,0.9293692,0.9139701,0.9371555,0.9042655,0.9348786,0.93623126
CONCERT-Met_MED_19,0.9069888,0.8939142,0.9315609,0.93522346,0.94334936,0.942581,0.9233221,0.89615977,0.9537308,0.9185694,0.9153092,0.90477073,0.9615464,0.9604276,0.95266277,0.9764748,0.9377127,0.92784935,0.9315212,0.9359396,0.94639945,0.9319909,0.9236565,0.89417905,0.96099377,0.93928945,0.92899126,0.9185537,0.9647503,0.9686479,1.0000002,0.9752018,0.9136826,0.9261128,0.9253053,0.9208867,0.9201162,0.93354154,0.9323719,0.8978587,0.9490123,0.9244341,0.9122794,0.86499697,0.9407114,0.9241624,0.9666392,0.96920794,0.90963686,0.94226354,0.9301156,0.93320453,0.92223245,0.9209398,0.93401474,0.8946473,0.9313652,0.91957325,0.92325795,0.90506834,0.95424384,0.9245211,0.944402,0.95172304
CONCERT-Met_MED_20,0.8986305,0.903558,0.93566316,0.9246085,0.92480993,0.93266296,0.91271704,0.8866098,0.94290316,0.92132944,0.91292495,0.91294134,0.9527607,0.9448922,0.944239,0.9618556,0.94635344,0.9313331,0.9197391,0.92987376,0.9366197,0.92653376,0.92866397,0.88327324,0.9471345,0.93836266,0.9331513,0.9209564,0.95407206,0.97598517,0.9752018,0.99999994,0.90363926,0.9059059,0.9155498,0.90557325,0.8887554,0.9063159,0.9126429,0.88497704,0.93624103,0.9100345,0.90591305,0.86877525,0.9082611,0.8889308,0.95370126,0.96468914,0.89922005,0.9284132,0.918834,0.9190605,0.89528686,0.89405394,0.9168204,0.8744729,0.91219443,0.91029304,0.9143433,0.90530235,0.92813784,0.8790225,0.9309841,0.93393856
MOVIE-80s_LOW_02,0.9676758,0.9200947,0.93951297,0.9301765,0.9092915,0.92086226,0.9552155,0.95803267,0.9331679,0.93740594,0.95843345,0.9475274,0.9347256,0.9307906,0.9383026,0.91917664,0.94974947,0.9222132,0.93795955,0.95083064,0.9207809,0.892272,0.939779,0.93033487,0.94463384,0.9297078,0.93241394,0.9463325,0.90569186,0.9125961,0.9136826,0.90363926,0.99999994,0.934493,0.9555206,0.9500126,0.91878206,0.9100364,0.95462036,0.9585348,0.9437601,0.9291534,0.9694544,0.9397918,0.91423655,0.90222585,0.9284864,0.93373936,0.97000366,0.9441795,0.9446521,0.94000673,0.90542126,0.88387066,0.95866555,0.92948365,0.90244925,0.9177267,0.952773,0.9515911,0.90547407,0.89398026,0.8892665,0.90035397
MOVIE-80s_LOW_06,0.9231688,0.9147262,0.9453333,0.9453687,0.9218701,0.92689514,0.9277811,0.90750676,0.9398547,0.9328391,0.92346305,0.912348,0.9186715,0.93349975,0.925802,0.94415253,0.92634517,0.94251245,0.9565866,0.9406411,0.9317675,0.9042367,0.9074995,0.8973006,0.9449207,0.9398078,0.92144316,0.92892367,0.9152044,0.9234073,0.9261128,0.9059059,0.934493,1.0,0.95801675,0.94643444,0.91129494,0.9186513,0.9362274,0.9174671,0.947101,0.94484115,0.94624054,0.89535254,0.91535944,0.9049844,0.9279631,0.9398917,0.93126917,0.9526015,0.94178665,0.93697554,0.91319495,0.8832017,0.9337217,0.90048146,0.92006344,0.9311857,0.93903685,0.9252178,0.9099423,0.89801645,0.883285,0.91139096
MOVIE-80s_MED_08,0.94599146,0.9232688,0.9547177,0.94512415,0.9297296,0.9404366,0.9488087,0.9395342,0.94591534,0.93998027,0.9475033,0.937615,0.9313347,0.93271285,0.9451618,0.93454516,0.9339194,0.9339641,0.96211076,0.9558539,0.9355788,0.9170053,0.94003546,0.9249132,0.951869,0.95318455,0.9355912,0.9408209,0.91459143,0.92785096,0.9253053,0.9155498,0.9555206,0.95801675,1.0000002,0.9516789,0.92803544,0.92387056,0.94671047,0.943798,0.95386785,0.9575363,0.9609384,0.9244032,0.90837157,0.8981075,0.931562,0.9402576,0.95182854,0.96062124,0.9582591,0.9552235,0.9262724,0.9049622,0.9483166,0.927079,0.9281588,0.94877297,0.9474849,0.94561476,0.9065751,0.89853674,0.8976254,0.9217551
MOVIE-80s_MED_13,0.9533259,0.91338557,0.9353515,0.95554024,0.9159172,0.9304212,0.95581144,0.9464538,0.93816316,0.9306002,0.94398963,0.93494964,0.92773783,0.92589813,0.9271566,0.93228,0.9482429,0.9329878,0.95671326,0.96213543,0.9321475,0.9139912,0.93880105,0.93207383,0.936544,0.93546087,0.9375655,0.9428632,0.9190854,0.9144517,0.9208867,0.90557325,0.9500126,0.94643444,0.9516789,0.99999964,0.90762806,0.91398335,0.94796014,0.9403298,0.94761705,0.9383879,0.9524137,0.9221351,0.89929307,0.8911607,0.9187091,0.9304916,0.9491089,0.9482978,0.9475615,0.9510317,0.9144149,0.88360786,0.9435512,0.9363227,0.90917176,0.92360836,0.94883883,0.9430092,0.8980137,0.88853765,0.87958694,0.9059011
MOVIE-Ele_LOW_09,0.90008694,0.8465794,0.8967093,0.9123738,0.9515397,0.9273684,0.9261401,0.90451515,0.9239353,0.8847103,0.89371794,0.8809154,0.9199458,0.9516334,0.9360213,0.9324423,0.89650536,0.8767195,0.90499705,0.909652,0.9382839,0.91836655,0.8973724,0.9079966,0.93551284,0.8974856,0.8716366,0.8845896,0.90815055,0.9164733,0.9201162,0.8887554,0.91878206,0.91129494,0.92803544,0.90762806,0.9999997,0.9481081,0.93708944,0.91946346,0.9366298,0.9102032,0.9142073,0.85612035,0.9484016,0.96098286,0.95187455,0.9302687,0.9316999,0.9355744,0.9260682,0.9324641,0.96951467,0.93531984,0.9450318,0.9129453,0.92624867,0.8995847,0.91357064,0.88398385,0.94497824,0.95087934,0.94157207,0.9436719
MOVIE-Ele_LOW_14,0.8987429,0.8591556,0.9136049,0.93508875,0.95045036,0.95768505,0.9161803,0.8935824,0.95011014,0.9075409,0.8961116,0.88824826,0.9167042,0.9546245,0.9357455,0.95148134,0.90663767,0.8924584,0.9238947,0.91380733,0.9349816,0.9543885,0.88247836,0.8969289,0.9455765,0.9214156,0.884217,0.8911302,0.9153071,0.9220013,0.93354154,0.9063159,0.9100364,0.9186513,0.92387056,0.91398335,0.9481081,0.99999994,0.9276123,0.91087985,0.9505836,0.93323886,0.9151366,0.8534858,0.9476654,0.9465878,0.9415554,0.9347847,0.91783285,0.94623494,0.9403901,0.9467183,0.9558381,0.97173184,0.93301904,0.9253435,0.9575205,0.93942547,0.9210179,0.89368105,0.9428811,0.9511176,0.9455098,0.95739007
MOVIE-Ele_MED_19,0.947695,0.9037621,0.94041574,0.94583,0.9322797,0.93742275,0.9628129,0.94523376,0.9425479,0.92662215,0.94197935,0.9258922,0.94136244,0.94742185,0.9423321,0.94267994,0.9371744,0.9251471,0.9404591,0.9456781,0.9363145,0.90855753,0.9373289,0.92776376,0.9500876,0.9308608,0.9189084,0.9214566,0.92463195,0.9163802,0.9323719,0.9126429,0.95462036,0.9362274,0.94671047,0.94796014,0.93708944,0.9276123,1.0,0.952116,0.9457134,0.93083495,0.945823,0.9006014,0.93135875,0.92866397,0.9465386,0.94583356,0.9548584,0.9557706,0.9466891,0.9473279,0.9286357,0.8988508,0.9724246,0.93210703,0.9129659,0.9253088,0.94416714,0.9312484,0.9349607,0.91645646,0.91090924,0.9200022
MOVIE-Ele_MED_20,0.9573373,0.89234966,0.92679006,0.92243606,0.91655487,0.915652,0.96057355,0.9627364,0.9230919,0.92302793,0.94810593,0.92898756,0.9158824,0.9250436,0.9261376,0.9203003,0.92862564,0.8914968,0.9328573,0.9377302,0.9169872,0.8890353,0.91836864,0.96102685,0.92852926,0.9196818,0.90240985,0.91695756,0.88808125,0.89759034,0.8978587,0.88497704,0.9585348,0.9174671,0.943798,0.9403298,0.91946346,0.91087985,0.952116,1.0000001,0.9238475,0.931221,0.93945193,0.90883875,0.90551025,0.8961612,0.9269448,0.92253613,0.95533514,0.94333005,0.9326657,0.9531429,0.92293143,0.88533854,0.95588255,0.955693,0.89624166,0.9271385,0.93239737,0.93408924,0.89066046,0.89057255,0.87532306,0.9004942
MOVIE-Jaz_LOW_19,0.9376,0.9260013,0.9520045,0.9600277,0.9476794,0.9632673,0.9490019,0.92412627,0.975787,0.94940567,0.9453376,0.94532126,0.94992346,0.95734733,0.95359915,0.9544699,0.9500862,0.94663715,0.9560613,0.9475903,0.9495548,0.95104283,0.93650424,0.9115302,0.97397614,0.9574022,0.9403128,0.9510132,0.9378662,0.9499099,0.9490123,0.93624103,0.9437601,0.947101,0.95386785,0.94761705,0.9366298,0.9505836,0.9457134,0.9238475,0.99999964,0.9495933,0.95785993,0.9161675,0.9330623,0.9320951,0.9529523,0.95563626,0.94523,0.9638599,0.96015996,0.9528897,0.93574464,0.9379705,0.9526165,0.92577237,0.9604074,0.9441345,0.95975983,0.94520164,0.9379122,0.9283739,0.9315517,0.941702
MOVIE-Jaz_LOW_21,0.9303894,0.9092058,0.94835955,0.94456017,0.92811805,0.94222224,0.9338997,0.91337544,0.94956017,0.94929343,0.93883413,0.93309414,0.91640955,0.9323346,0.9349745,0.93930703,0.92934775,0.91908675,0.9542724,0.9331469,0.9176166,0.91904473,0.9056309,0.9041766,0.9518102,0.9639169,0.92070925,0.93199134,0.91017514,0.9186022,0.9244341,0.9100345,0.9291534,0.94484115,0.9575363,0.9383879,0.9102032,0.93323886,0.93083495,0.931221,0.9495933,0.9999998,0.94344544,0.9072656,0.91536975,0.90065444,0.92425835,0.9349734,0.9301193,0.9537579,0.95257986,0.9428798,0.91162944,0.9161583,0.9261613,0.9191469,0.93764985,0.97400683,0.94283086,0.9388523,0.8987255,0.9004415,0.8932051,0.9188349
MOVIE-Jaz_MED_02,0.9642628,0.9434495,0.95248187,0.9483903,0.91144544,0.9376736,0.95224303,0.9429031,0.94601655,0.9520222,0.97046924,0.96408325,0.9365947,0.9380362,0.9413978,0.9251557,0.95202,0.93383217,0.9516045,0.9544981,0.9279378,0.91332847,0.94311434,0.91083634,0.952135,0.9468484,0.94631433,0.9685659,0.9155786,0.9236493,0.9122794,0.90591305,0.9694544,0.94624054,0.9609384,0.9524137,0.9142073,0.9151366,0.945823,0.93945193,0.95785993,0.94344544,0.99999976,0.9599758,0.90926427,0.8975641,0.92005235,0.9340312,0.9623628,0.95198363,0.9551865,0.9426048,0.9054607,0.89742845,0.94261664,0.9239804,0.91964734,0.93715274,0.96745604,0.9724285,0.90397596,0.89409715,0.89403516,0.9027548
MOVIE-Jaz_MED_07,0.9517146,0.9362642,0.9210258,0.9065307,0.8636503,0.8999164,0.9251581,0.92566526,0.9091462,0.9382131,0.9618487,0.9643838,0.89801514,0.88792855,0.91067266,0.87845904,0.9294968,0.90126896,0.9058722,0.9154561,0.8794592,0.8717496,0.9226098,0.88735944,0.91135603,0.9181539,0.9391064,0.96496654,0.8755005,0.8782754,0.86499697,0.86877525,0.9397918,0.89535254,0.9244032,0.9221351,0.85612035,0.8534858,0.9006014,0.90883875,0.9161675,0.9072656,0.9599758,0.99999976,0.852156,0.83064634,0.865547,0.89224946,0.9287292,0.90403193,0.9085023,0.8961838,0.84937114,0.83931166,0.90090793,0.9008704,0.8752632,0.89942884,0.9477215,0.96992296,0.84838474,0.8312776,0.8428114,0.854642
MOVIE-Met_LOW_09,0.8974197,0.85073036,0.90092033,0.9071588,0.9357199,0.9252306,0.9145443,0.88884646,0.9269137,0.8977172,0.894991,0.88448185,0.93096066,0.9637951,0.9410694,0.94376856,0.8999206,0.8841921,0.90852565,0.90595204,0.9349532,0.91453743,0.88265437,0.8830281,0.94224983,0.9098909,0.8810954,0.88711864,0.92545843,0.9204797,0.9407114,0.9082611,0.91423655,0.91535944,0.90837157,0.89929307,0.9484016,0.9476654,0.93135875,0.90551025,0.9330623,0.91536975,0.90926427,0.852156,0.9999998,0.95567256,0.95236534,0.9380539,0.9228753,0.9392556,0.9277409,0.9213064,0.9407113,0.92966235,0.93900925,0.8943379,0.92770475,0.9082896,0.9161338,0.884913,0.96524656,0.95574796,0.9367826,0.94094664
MOVIE-Met_LOW_14,0.8828027,0.8273875,0.88637555,0.90533364,0.9339867,0.9186294,0.9097929,0.8863078,0.92414916,0.878247,0.87561226,0.86916935,0.91297734,0.95447624,0.9284711,0.9351807,0.89157,0.86431795,0.8863518,0.89650023,0.91992027,0.9089488,0.8697304,0.8860573,0.9325192,0.8882966,0.8567381,0.86847657,0.9049154,0.9058148,0.9241624,0.8889308,0.90222585,0.9049844,0.8981075,0.8911607,0.96098286,0.9465878,0.92866397,0.8961612,0.9320951,0.90065444,0.8975641,0.83064634,0.95567256,0.99999976,0.9519582,0.93626815,0.9112169,0.9281694,0.90880257,0.9189238,0.94353443,0.9336811,0.9334757,0.89413273,0.92269546,0.89433783,0.89952904,0.86967725,0.95286006,0.9582641,0.9356221,0.9378564
MOVIE-Met_MED_19,0.9130951,0.8896625,0.93831104,0.92992955,0.96240145,0.9448269,0.9398607,0.91672325,0.95385,0.92324364,0.920072,0.90632164,0.9576524,0.97097963,0.9575113,0.9684743,0.9287462,0.9202612,0.9344246,0.930707,0.95823413,0.9305112,0.9156995,0.9196254,0.9656727,0.93225944,0.91086596,0.90748847,0.9488334,0.9604813,0.9666392,0.95370126,0.9284864,0.9279631,0.931562,0.9187091,0.95187455,0.9415554,0.9465386,0.9269448,0.9529523,0.92425835,0.92005235,0.865547,0.95236534,0.9519582,0.9999998,0.9709952,0.9259991,0.95542395,0.93452847,0.9389941,0.95158654,0.9273796,0.9540612,0.9086392,0.9287054,0.9231545,0.92443186,0.90753204,0.96096206,0.9377906,0.94093555,0.9507164
MOVIE-Met_MED_20,0.92827785,0.9112854,0.95034844,0.94097155,0.942445,0.94619554,0.94089895,0.92100286,0.9541209,0.93831146,0.93183744,0.9306201,0.9551019,0.96407384,0.9538067,0.97292536,0.9502361,0.9353358,0.940119,0.9429097,0.9508111,0.9277855,0.9303702,0.9142603,0.9643866,0.95176953,0.9346922,0.9321223,0.9503448,0.9631681,0.96920794,0.96468914,0.93373936,0.9398917,0.9402576,0.9304916,0.9302687,0.9347847,0.94583356,0.92253613,0.95563626,0.9349734,0.9340312,0.89224946,0.9380539,0.93626815,0.9709952,1.0000001,0.92989814,0.9532072,0.93702626,0.93809265,0.92898357,0.9128573,0.9464937,0.90807813,0.92506605,0.9334531,0.9382576,0.92633414,0.9433934,0.9182742,0.9340638,0.9497881
VIDEOGAME-80s_LOW_02,0.962558,0.8928211,0.9233136,0.92716014,0.9139013,0.92176926,0.95798796,0.94969517,0.92172384,0.9197221,0.94645345,0.9419412,0.9225179,0.93795425,0.9324876,0.9229987,0.9440447,0.90446514,0.9344798,0.9439755,0.9270744,0.90564936,0.9370127,0.9299243,0.9358296,0.92317903,0.9200531,0.9325479,0.9143027,0.9169301,0.90963686,0.89922005,0.97000366,0.93126917,0.95182854,0.9491089,0.9316999,0.91783285,0.9548584,0.95533514,0.94523,0.9301193,0.9623628,0.9287292,0.9228753,0.9112169,0.9259991,0.92989814,1.0,0.9468077,0.9399659,0.9428118,0.9225455,0.8947588,0.9594805,0.93871593,0.90705884,0.9201298,0.95769185,0.9367984,0.9123859,0.90360945,0.89968723,0.91065556
VIDEOGAME-80s_LOW_06,0.93406343,0.9123169,0.9562162,0.9556341,0.95069236,0.9567089,0.9531615,0.9376406,0.965706,0.9449623,0.9461961,0.9419516,0.93776953,0.95495546,0.9509086,0.957582,0.94577646,0.9363041,0.9589763,0.941592,0.95109445,0.93826544,0.92838067,0.92213166,0.9610132,0.9512235,0.9296485,0.93947005,0.92937213,0.9398327,0.94226354,0.9284132,0.9441795,0.9526015,0.96062124,0.9482978,0.9355744,0.94623494,0.9557706,0.94333005,0.9638599,0.9537579,0.95198363,0.90403193,0.9392556,0.9281694,0.95542395,0.9532072,0.9468077,1.0000002,0.9603587,0.9588319,0.9382364,0.9249043,0.9565201,0.93469363,0.9454562,0.95374405,0.95590603,0.9441608,0.9346155,0.92839265,0.9264871,0.94314134
VIDEOGAME-80s_MED_08,0.9399766,0.92299294,0.952708,0.945671,0.9317273,0.95341223,0.93645877,0.9269907,0.9570794,0.94665056,0.94229674,0.92849314,0.9372953,0.9369433,0.9430691,0.93959415,0.9341781,0.94689465,0.95001346,0.9364932,0.93778676,0.9282862,0.9292949,0.9072738,0.95520115,0.949288,0.93838125,0.93528533,0.92278147,0.9332482,0.9301156,0.918834,0.9446521,0.94178665,0.9582591,0.9475615,0.9260682,0.9403901,0.9466891,0.9326657,0.96015996,0.95257986,0.9551865,0.9085023,0.9277409,0.90880257,0.93452847,0.93702626,0.9399659,0.9603587,1.0000002,0.95358974,0.92870975,0.92086035,0.9484466,0.9182606,0.94845,0.9523201,0.94724715,0.94057596,0.924963,0.9164914,0.9085868,0.9300857
VIDEOGAME-80s_MED_13,0.9417062,0.8927504,0.9340937,0.95664215,0.9384065,0.9513763,0.952606,0.93683976,0.95522857,0.9263042,0.9369996,0.9266462,0.92930293,0.943007,0.9401173,0.9473829,0.93770134,0.91096234,0.94606,0.9504528,0.94067866,0.93704087,0.9295452,0.9449894,0.94905984,0.93542093,0.9197858,0.9279752,0.919502,0.931088,0.93320453,0.9190605,0.94000673,0.93697554,0.9552235,0.9510317,0.9324641,0.9467183,0.9473279,0.9531429,0.9528897,0.9428798,0.9426048,0.8961838,0.9213064,0.9189238,0.9389941,0.93809265,0.9428118,0.9588319,0.95358974,1.0000002,0.9435086,0.93151003,0.95548564,0.95144975,0.947508,0.94646955,0.9446286,0.93563116,0.9234583,0.9306706,0.91810054,0.937395
