type,sim
sContext_dClip,0.34013904101990494
sContext_dClip,0.3469094278103278
sContext_dClip,0.4234091899354975
sContext_dClip,0.34359784749260125
sContext_dClip,0.33361774596340854
sContext_dClip,0.412931563609521
sContext_dClip,0.32217204554710915
sContext_dClip,0.35755068392282036
sContext_dClip,0.3686180064784858
sContext_dClip,0.3518922743096483
sContext_dClip,0.33065443611543216
sContext_dClip,0.4056285199456607
sContext_dClip,0.4310535561743392
sContext_dClip,0.35395729660281827
sContext_dClip,0.3901098871722957
sContext_dClip,0.396090419519426
sContext_dClip,0.31226551240592004
sContext_dClip,0.35203944198181314
sContext_dClip,0.36051100643224565
sContext_dClip,0.3452169619224257
sContext_dClip,0.33393196551724913
sContext_dClip,0.33043915077482744
sContext_dClip,0.3231515916116766
sContext_dClip,0.35119141508922574
sContext_dClip,0.3094382144125167
sContext_dClip,0.3158213177269597
sContext_dClip,0.31249050707803777
sContext_dClip,0.33934027467138345
sContext_dClip,0.30662581785398163
sContext_dClip,0.3335052269916338
sContext_dClip,0.3875972495569514
sContext_dClip,0.394574883782227
sContext_dClip,0.3298429380099608
sContext_dClip,0.3575730352176995
sContext_dClip,0.3258891903913408
sContext_dClip,0.2919391932494311
sContext_dClip,0.3450714794836973
sContext_dClip,0.4394420455825858
sContext_dClip,0.4409483929116919
sContext_dClip,0.3461399144711286
sContext_dClip,0.37186723725343707
sContext_dClip,0.37558243868489233
sContext_dClip,0.3282324799506499
sContext_dClip,0.33435033569733547
sContext_dClip,0.3254687082524507
sContext_dClip,0.4157495311440421
sContext_dClip,0.3985502861626244
sContext_dClip,0.3902588208873871
sContext_dClip,0.3734523065998132
sContext_dClip,0.3156736006067872
sContext_dClip,0.3733935239891696
sContext_dClip,0.3789899951687549
sContext_dClip,0.35552996915503027
sContext_dClip,0.35035647956856114
sContext_dClip,0.41752524903918153
sContext_dClip,0.41389369216753163
sContext_dClip,0.39423750190071677
sContext_dClip,0.3839679150975141
sContext_dClip,0.3788001700058082
sContext_dClip,0.31819616062665906
sContext_dClip,0.3459773566765342
sContext_dClip,0.35933488410482733
sContext_dClip,0.33261189237463357
sContext_dClip,0.38117639583548546
sContext_dClip,0.37816114859256117
sContext_dClip,0.4751951573760163
sContext_dClip,0.33425858810190917
sContext_dClip,0.39137706289102014
sContext_dClip,0.38886159012719823
sContext_dClip,0.32729871321810555
sContext_dClip,0.34654985378383096
sContext_dClip,0.358840544536215
sContext_dClip,0.30890755363683486
sContext_dClip,0.3225986630891532
sContext_dClip,0.32877465079763524
sContext_dClip,0.3604870023788777
sContext_dClip,0.36408404057617477
sContext_dClip,0.3259843226452653
sContext_dClip,0.3343166307146999
sContext_dClip,0.3173535945621731
sContext_dClip,0.37335574170938474
sContext_dClip,0.34357233202773146
sContext_dClip,0.370825692250282
sContext_dClip,0.35074877617471206
sContext_dClip,0.32235607741290745
sContext_dClip,0.266168055445011
sContext_dClip,0.32854708252857184
sContext_dClip,0.3249405742161732
sContext_dClip,0.33402568497926943
sContext_dClip,0.34034371985871914
sContext_dClip,0.3699753573346137
sContext_dClip,0.3465802402986077
sContext_dClip,0.34096934690091735
sContext_dClip,0.37417653903169834
sContext_dClip,0.3351295440704229
sContext_dClip,0.3970175426669265
sContext_dClip,0.3678886424146804
sContext_dClip,0.32757620751209476
sContext_dClip,0.3126999565524116
sContext_dClip,0.32055438616370185
sContext_dClip,0.33505476328298434
sContext_dClip,0.3662530199866535
sContext_dClip,0.3443393060953438
sContext_dClip,0.42567662659459127
sContext_dClip,0.4210119630695246
sContext_dClip,0.33458174093676823
sContext_dClip,0.3149047542979545
sContext_dClip,0.38139154991590235
sContext_dClip,0.3610137048503933
sContext_dClip,0.36319322230203177
sContext_dClip,0.3348324784545539
sContext_dClip,0.30608312400762727
sContext_dClip,0.29779547603815204
sContext_dClip,0.3525044250237612
sContext_dClip,0.32346256461414785
sContext_dClip,0.3515603379252058
sContext_dClip,0.32490160074504176
sContext_dClip,0.38611031543678587
sContext_dClip,0.3721409358624353
sContext_dClip,0.3999996597782895
sContext_dClip,0.36874693579475154
sContext_dClip,0.3176087064264099
sContext_dClip,0.37010827397992496
sContext_dClip,0.36333868518547396
sContext_dClip,0.3794738043859833
sContext_dClip,0.3056209762984579
sContext_dClip,0.36468925343008785
sContext_dClip,0.38978394203579797
sContext_dClip,0.3322370012209497
sContext_dClip,0.3446974357400463
sContext_dClip,0.3382570865270494
sContext_dClip,0.3674976333967167
sContext_dClip,0.31684425617655537
sContext_dClip,0.3056628087087623
sContext_dClip,0.41942702290888023
sContext_dClip,0.3226142662186576
sContext_dClip,0.3716356888863134
sContext_dClip,0.2945317139628572
sContext_dClip,0.37958183817512203
sContext_dClip,0.36159225660236455
